last act of love : the story of my brother and his sister , Cathy Rentzenbrink.,,2015,"Rentzenbrink, Cathy.; Rentzenbrink, Cathy--Family.; Mintern, Matthew.; Traffic accident victims--Great Britain--Biography.; Traffic accident victims--Family relationships.; Brain--Wounds and injuries--Patients--Great Britain--Biography.; Brain--Wounds and injuries--Patients--Care.; Brain--Wounds and injuries--Patients--Family relationships.; Brothers and sisters--Great Britain--Biography.; Brothers--Death.; Adjustment (Psychology); Patient refusal of treatment--Case studies.; Bereavement--Psychological aspects."
Learn to read Latin ," Andrew Keller, Stephanie Russell.",Second edition.,2015,"Latin language--Grammar--Problems, exercises, etc.; Latin language--Readers.; Latin language.; Latin language--Grammar.; Problems and exercises.; Readers."
"Learn to read Latin. Andrew Keller, Collegiate School, Stephanie Russell, Collegiate School ; editor: Tim Shea. Workbook ",,Second edition.,2015,"Latin language--Grammar--Problems, exercises, etc.; Latin language--Readers.; Latin language.; Latin language--Grammar.; Problems and exercises.; Readers."
Children of time , Adrian Tchaikovsky.,,2015,Life on other planets--Fiction; Planets--Fiction.; End of the world--Fiction.; Dystopias--Fiction.; Survival--Fiction.; Human-alien encounters--Fiction.; Dystopias.; End of the world.; Human-alien encounters.; Life on other planets.; Planets.; Survival.; Science fiction; Fiction.; Science fiction.
Developmental cognitive neuroscience : an introduction , Mark H. Johnson and Michelle de Haan.,Fourth edition.,2015,Neuropsychology; Brain--physiology; Cognition; Human Development; PSYCHOLOGY--Cognitive Psychology.; Cognitive neuroscience.; Developmental psychology.; Kognitive Entwicklung.; Neuropsychologie.; Kognitionswissenschaft.; Kind; Neurobiologie
"body keeps the score : brain, mind, and body in the healing of trauma "," Bessel A. van der Kolk, M.D.",,2015,"Post-traumatic stress disorder--Treatment.; Stress Disorders, Post-Traumatic--physiopathology; Stress Disorders, Post-Traumatic--therapy"
Binti , Nnedi Okorafor.,First edition.,2015,Outer space--Fiction.; Human-alien encounters--Fiction.; Extraterrestrial beings--Fiction.; Interstellar travel--Fiction.; College stories.; Extraterrestrial beings.; Human-alien encounters.; Interstellar travel.; Outer space.; Science fiction; Fiction.; Science fiction.
"Thanks for the feedback : the science and art of receiving feedback well (even when it is off base, unfair, poorly delivered, and frankly, you're not in the mood) ", Douglas Stone & Sheila Heen.,,2015,"Rückmeldung.; Interpersonale Kommunikation.; Feedback (Psychology); Interpersonal communication.; Feedback, Psychological; Communication"
Just mercy : a story of justice and redemption , Bryan Stevenson.,Spiegel & Grau trade paperback edition.,2015,"Equal Justice Initiative.; Stevenson, Bryan; Equal Justice Initiative; Umschulungswerkstätten für Siedler und Auswanderer--Bitterfeld; Stevenson, Bryan.; Lawyers--United States--Biography.; Social reformers--United States--Biography; Discrimination in criminal justice administration--United States; Legal assistance to the poor--United States.; Criminal justice, Administration of--United States.; Criminal justice, Administration of.; Discrimination in criminal justice administration.; Lawyers; Legal assistance to the poor; Social reformers.; United States; Strafverfolgung; Todesstrafe; Rassismus; Lawyers--Biography.; Legal assistance to the poor--Biography.; Jurist--Biography.; Discrimination in criminal justice administration--Biography.; Equal Justice Initiative--Biography.; Social reformers--Biography.; Criminal justice, Administration of--Biography.; Social Reformers--United States--Biography.; Biography.; Biographies."
Statistical reasoning for everyday life ," Jeffrey Bennett, William L. Briggs, Mario F. Triola.",4th ed.,2014,Statistics
Reclaiming American virtue : the human rights revolution of the 1970s , Barbara J. Keys.,,2014,Human rights--Government policy--United States.; Human rights advocacy--United States.; United States--Foreign relations--20th century.
fissured workplace : why work became so bad for so many and what can be done to improve it , David Weil.,,2014,Labor--United States.; Industrial relations--United States.; Manpower planning--United States.; Quality of work life--United States.
Walter Benjamin : a critical life , Howard Eiland and Michael W. Jennings.,,2014,"Benjamin, Walter,--1892-1940; Authors, German--20th century--Biography; Biographie; Biography.; Biographies."
Essential cell biology , Bruce Alberts [and seven others].,Fourth edition.,2014,Cytology.; Molecular biology.; SCIENCE / Life Sciences / Biology / General.; SCIENCE / Life Sciences / Biology / Microbiology.; SCIENCE / Life Sciences / Biology / Molecular Biology.; Cell Physiological Phenomena; Biochemical Phenomena; Cell Biology; Cellular Structures; Science.; Biochemistry; Cytology; Molecular biology
"Divided rule : sovereignty and empire in French Tunisia, 1881-1938 ", Mary Dewhurst Lewis.,,2014,"Tunisia--History--French occupation, 1881-1956.; Tunisia--Politics and government--1881-1956.; France--Colonies--History.--Africa, North; History."
Apostles of reason : the crisis of authority in American evangelicalism , Molly Worthen.,,2014,Evangelicalism--United States.; RELIGION / Christian Ministry / Evangelism.; Evangelicalism.; United States; Autorität.; Evangelikale Bewegung.; Fundamentalismus.; Kirchliches Leben.; USA
Bayesian data analysis ," Andrew Gelman, John B. Carlin, Hal S. Stern, David B. Dunson, Aki Vehtari, Donald B. Rubin.",Third edition.,2014,"Data Interpretation, Statistical; Bayes Theorem; Bayesian statistical decision theory; MATHEMATICS / Probability & Statistics / General."
Egyptian foreign policy from Mubarak to Morsi : against the national interest , Nael Shama.,,2014,"Egypt--Politics and government--1981-2011.; Iran--Foreign relations--Egypt.; Egypt--Foreign relations--1981-; Egypt--Foreign relations--Decision making.; Egypt--Foreign relations--Iran.; Iran; Egypt--Foreign relations--United States.; United States--Foreign relations--Egypt.; Political participation--Egypt.; Muba_rak, Muh_ammad H_usn__,--1928-2020; Murs__, Muh_ammad,--1951-2019; POLITICAL SCIENCE / International Relations / General.; SOCIAL SCIENCE / Regional Studies."
Capital in the twenty-first century , Thomas Piketty ; translated by Arthur Goldhammer.,,2014,Capital.; Income distribution.; Wealth.; Labor economics.; Arbeitsökonomie.; Einkommensverteilung.; Kapital; Produktionsfaktor.; Wohlstand.
outrage industry : political opinion media and the new incivility , Jeffrey M. Berry and Sarah Sobieraj.,,2014,Television and politics--United States.; Television in politics--United States.; Mass media--Political aspects--United States.; Mass media and public opinion--United States; Political culture--United States.; Television viewers--United States--Attitudes.; United States--Politics and government--In mass media.--21st century; United States--Politics and government--Public opinion.--21st century; POLITICAL SCIENCE / General.
"Redefining realness : my path to womanhood, identity, love & so much more ", Janet Mock.,First Atria books hardcover edition.,2014,"Mock, Janet,--1983-; Transgender people--United States--Biography.; Racially mixed people--United States--Biography.; Gender identity--United States--Case studies.; Self-actualization (Psychology)--Case studies.; BIOGRAPHY & AUTOBIOGRAPHY--Women.; BIOGRAPHY & AUTOBIOGRAPHY--Cultural Heritage.; Gender identity.; Racially mixed people.; Self-actualization (Psychology); Transgender people; Transgender Persons; Gender Identity; United States; Biography.; Case studies.; Autobiographies.; Autobiography.; Case Reports"
"Big data : a revolution that will transform how we live, work, and think ", Viktor Mayer-Schönberger and Kenneth Cukier.,First Mariner Books edition.,2014,Big data--Social aspects.; Data mining--Social aspects.; Internet--Social aspects.; Electronic information resources--Social aspects.; Technological innovations--Social aspects; Social change.; Data Mining; Internet; Forecasting; Data Collection; Information Storage and Retrieval; Technology; Social Change
Duty : memoirs of a Secretary at war , Robert M. Gates.,First edition.,2014,"United States.--Department of Defense.; Gates, Robert Michael,--1943-; United States.--Department of Defense--Officials and employees--Biography.; Cabinet officers--United States--Biography.; Iraq War, 2003-2011--Personal narratives.; Afghan War, 2001---Personal narratives, American.; War on Terrorism, 2001-2009--Personal narratives, American.; United States--Military policy--Decision making.; Civil-military relations--United States--History--21st century.; United States--Politics and government--2001-2009; United States--Politics and government--2009-2017.; Biography.; History.; Personal narratives.; Personal narratives--American."
Social physics : how good ideas spread-the lessons from a new science , Alex Pentland.,,2014,Inventions--Social aspects.; Technology transfer.; Science--Social aspects; Social interaction.
Quantum field theory and the standard model ," Matthew D. Schwartz, Harvard University.",,2014,Quantum field theory--Textbooks.; Particles (Nuclear physics)--Textbooks.; SCIENCE / Mathematical Physics.; Particles (Nuclear physics); Quantum field theory.; Quantenfeldtheorie.; Standardmodell (Elementarteilchenphysik); Textbooks.
Wilderness and the American mind , Roderick Frazier Nash ; foreword by Char Miller.,Fifth edition.,2014,United States--Environmental conditions.; Nature conservation--United States.; Nature--Social aspects--United States.; Philosophy of nature--United States.; Nature--Effect of human beings on--United States.; Human ecology--United States--History.; Values--United States.; United States--Civilization.; Frontier and pioneer life--United States.; History.
open mind : cold war politics and the sciences of human nature , Jamie Cohen-Cole.,,2014,"Human behavior models--Political aspects--United States.; Cognitive science--Political aspects--United States.; Social sciences--Political aspects--United States.; Social sciences--United States--History--20th century.; Psychology, Social; Behavioral Sciences; Cognition"
Parthenon enigma , Joan Breton Connelly.,,2014,"Sculpture grecque--Grèce--Athènes (Grèce); Parthenon (Athens, Greece); Symbolism in architecture--Greece--Athens.; Athens (Greece)--Buildings, structures, etc.; HISTORY / Ancient / Greece.; ART / History / Ancient & Classical.; ARCHITECTURE / History / Ancient & Classical.; Elgin Marbles; Bildprogramm.; Parthenon Athen.; Architecture antique--Grèce--Athènes (Grèce)--Influence.; Athènes (Grèce)--Parthénon"
good jobs strategy : how the smartest companies invest in employees to lower costs and boost profits ," Zeynep Ton, MIT Sloan School of Management.",,2014,Job creation--United States; Manpower policy--United States; Quality of work life--United States.; BUSINESS & ECONOMICS / Management.; BUSINESS & ECONOMICS / Leadership.
Women and National Trauma in Late Imperial Chinese Literature , Wai-yee Li.,,2014,"Chinese literature--Qing dynasty, 1644-1912--History and criticism.; Trauma in literature.; Psychic trauma in literature.; Criticism, interpretation, etc."
destruction of the medieval Chinese aristocracy , by Nicolas Tackett.,,2014,"China--History--Tang dynasty, 618-907.; China--History--Tang dynasty, 618-907--Sources.; Aristocracy (Social class)--China--History--To 1500.; Elite (Social sciences)--China--History--To 1500.; Power (Social sciences)--China--History--To 1500.; Social change--China--History--To 1500.; Adjustment (Psychology)--Social aspects--History--China--To 1500.; China--Social life and customs--221 B.C.-960 A.D.; China--Social conditions--221 B.C.-960 A.D."
